awsAccountId,description,exploitAvailable,findingArn,firstObservedAt,fixAvailable,inspectorScore,lastObservedAt,severity,status,title,type,updatedAt,current_key,parent_key
531341628109,"Vim is an open source command line text editor. In affected versions when shifting lines in operator pending mode and using a very large value, it may be possible to overflow the size of integer. Impact is low, user interaction is required and a crash may not even happen in all situations. This issue has been addressed in commit `6bf131888` which has been included in version 9.0.2112. Users are advised to upgrade. There are no known workarounds for this vulnerability.",NO,arn:aws:inspector2:ap-south-1:531341628109:finding/0100ed6ec3e5c2144572d346354c858b,2025-03-07 13:15:05.371000+05:30,YES,2.8,2025-03-07 13:15:05.371000+05:30,LOW,ACTIVE,"CVE-2023-48237 - vim-data, vim-minimal",PACKAGE_VULNERABILITY,2025-03-07 13:15:05.371000+05:30,1,1
531341628109,"This flaw allows a malicious HTTP server to set ""super cookies"" in curl that are then passed back to more origins than what is otherwise allowed or possible. This allows a site to set cookies that then would get sent to different and unrelated sites and domains.

It could do this by exploiting a mixed case flaw in curl's function that verifies a given cookie domain against the Public Suffix List (PSL). For example a cookie could be set with domain=co.UK when the URL used a lowercase hostname curl.co.uk, even though co.uk is listed as a PSL domain.",NO,arn:aws:inspector2:ap-south-1:531341628109:finding/028d6375749545a52a14a9782660fde5,2025-03-07 13:15:05.371000+05:30,YES,6.5,2025-03-07 13:15:05.371000+05:30,MEDIUM,ACTIVE,"CVE-2023-46218 - curl, libcurl",PACKAGE_VULNERABILITY,2025-03-07 13:15:05.371000+05:30,2,1
531341628109,"The NPM package `braces`, versions prior to 3.0.3, fails to limit the number of characters it can handle, which could lead to Memory Exhaustion. In `lib/parse.js,` if a malicious user sends ""imbalanced braces"" as input, the parsing will enter a loop, which will cause the program to start allocating heap memory without freeing it at any moment of the loop. Eventually, the JavaScript heap limit is reached, and the program will crash.",NO,arn:aws:inspector2:ap-south-1:531341628109:finding/02aee4170bcab55ecec924f8f71c3820,2025-03-07 13:15:05.371000+05:30,YES,,2025-03-07 13:15:05.371000+05:30,UNTRIAGED,ACTIVE,CVE-2024-4068 - braces,PACKAGE_VULNERABILITY,2025-03-07 13:15:05.371000+05:30,3,1
531341628109,"It was discovered that the numerical library used in NSS for RSA cryptography leaks information whether high order bits of the RSA decryption result are zero. This information can be used to mount a Bleichenbacher or Manger like attack against all RSA decryption operations. As the leak happens before any padding operations, it affects all padding modes: PKCS#1 v1.5, OAEP, and RSASVP. Both API level calls and TLS server operation are affected.",NO,arn:aws:inspector2:ap-south-1:531341628109:finding/02be71ecb45ed57c6f58a872505c8f8a,2025-03-07 13:15:05.371000+05:30,YES,5.9,2025-03-07 13:15:05.371000+05:30,MEDIUM,ACTIVE,"CVE-2023-5388 - nss-softokn, nss-softokn-freebl",PACKAGE_VULNERABILITY,2025-03-07 13:15:05.371000+05:30,4,1
531341628109,"There is a MEDIUM severity vulnerability affecting CPython.

Regular expressions that allowed excessive backtracking during tarfile.TarFile header parsing are vulnerable to ReDoS via specifically-crafted tar archives.",NO,arn:aws:inspector2:ap-south-1:531341628109:finding/0355cb00065cf1aebbc0ae2464a709ec,2025-03-07 13:15:05.371000+05:30,YES,7.5,2025-03-07 13:15:05.371000+05:30,HIGH,ACTIVE,"CVE-2024-6232 - python3, python3-libs",PACKAGE_VULNERABILITY,2025-03-07 13:15:05.371000+05:30,5,1
531341628109,"A vulnerability, which was classified as critical, was found in hughsk flat up to 5.0.0. This affects the function unflatten of the file index.js. The manipulation leads to improperly controlled modification of object prototype attributes ('prototype pollution'). It is possible to initiate the attack remotely. Upgrading to version 5.0.1 is able to address this issue. The name of the patch is 20ef0ef55dfa028caddaedbcb33efbdb04d18e13. It is recommended to upgrade the affected component. The identifier VDB-216777 was assigned to this vulnerability.",NO,arn:aws:inspector2:ap-south-1:531341628109:finding/03bdf37b9ac298e35cac19d9b9fab95e,2025-03-07 13:15:05.371000+05:30,YES,9.8,2025-03-07 13:15:05.371000+05:30,CRITICAL,ACTIVE,CVE-2020-36632 - flat,PACKAGE_VULNERABILITY,2025-03-07 13:15:05.371000+05:30,6,1
531341628109,"Processing a maliciously formatted PKCS12 file may lead OpenSSL to crash leading to a potential Denial of Service attack

The package openssl098e is provided purely for binary compatibility with older Amazon Linux versions. It does not receive security updates.",NO,arn:aws:inspector2:ap-south-1:531341628109:finding/03d83ca3b5d116e3c698359c408b8dfe,2025-03-07 13:15:05.371000+05:30,YES,3.3,2025-03-12 21:33:02.990000+05:30,LOW,ACTIVE,CVE-2024-0727 - openssl-libs,PACKAGE_VULNERABILITY,2025-03-12 21:33:02.990000+05:30,7,1
531341628109,Vim before 9.0.2142 has a stack-based buffer overflow because did_set_langmap in map.c calls sprintf to write to the error buffer that is passed down to the option callback functions.,NO,arn:aws:inspector2:ap-south-1:531341628109:finding/057840cd2b1889364d6b2012e57f86c8,2025-03-07 13:15:05.371000+05:30,YES,5.5,2025-03-12 21:33:02.990000+05:30,MEDIUM,ACTIVE,"CVE-2024-22667 - vim-data, vim-minimal",PACKAGE_VULNERABILITY,2025-03-12 21:33:02.990000+05:30,8,1
531341628109,"A flaw was discovered in OpenLDAP before 2.4.57 leading to an assertion failure in slapd in the saslAuthzTo validation, resulting in denial of service.",NO,arn:aws:inspector2:ap-south-1:531341628109:finding/05a4ae66c40504ac349f1bb280f5c098,2025-03-07 13:15:05.371000+05:30,YES,7.5,2025-03-07 13:15:05.371000+05:30,HIGH,ACTIVE,CVE-2020-36222 - openldap,PACKAGE_VULNERABILITY,2025-03-07 13:15:05.371000+05:30,9,1
531341628109,"In Expat (aka libexpat) before 2.4.5, an attacker can trigger stack exhaustion in build_model via a large nesting depth in the DTD element.",NO,arn:aws:inspector2:ap-south-1:531341628109:finding/05b935926dbc65a974ddfbfc410f24dc,2025-03-07 13:15:05.371000+05:30,YES,6.5,2025-03-07 13:15:05.371000+05:30,MEDIUM,ACTIVE,CVE-2022-25313 - expat,PACKAGE_VULNERABILITY,2025-03-07 13:15:05.371000+05:30,10,1
